dist,corr,no_jobs,no_machines,problem,corv,objective,type,stopping_criterion,budget,model,inst_n,instance,instance_features,id
erlang,random,10,10,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",9,erlang_random_10_10_09.txt,"flowshop,erlang,random,10,10",20
erlang,random,10,10,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",10,erlang_random_10_10_10.txt,"flowshop,erlang,random,10,10",20
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",1,erlang_random_10_10_01.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",2,erlang_random_10_10_02.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",3,erlang_random_10_10_03.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",4,erlang_random_10_10_04.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",5,erlang_random_10_10_05.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",6,erlang_random_10_10_06.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",7,erlang_random_10_10_07.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",8,erlang_random_10_10_08.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",9,erlang_random_10_10_09.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",10,erlang_random_10_10_10.txt,"flowshop,erlang,random,10,10",21
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",1,erlang_random_10_10_01.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",2,erlang_random_10_10_02.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",3,erlang_random_10_10_03.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",4,erlang_random_10_10_04.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",5,erlang_random_10_10_05.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",6,erlang_random_10_10_06.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",7,erlang_random_10_10_07.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",8,erlang_random_10_10_08.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",9,erlang_random_10_10_09.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",10,erlang_random_10_10_10.txt,"flowshop,erlang,random,10,10",23
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",1,erlang_random_10_10_01.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",2,erlang_random_10_10_02.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",3,erlang_random_10_10_03.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",4,erlang_random_10_10_04.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",5,erlang_random_10_10_05.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",6,erlang_random_10_10_06.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",7,erlang_random_10_10_07.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",8,erlang_random_10_10_08.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",9,erlang_random_10_10_09.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,10,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",10,erlang_random_10_10_10.txt,"flowshop,erlang,random,10,10",24
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",25
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",26
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",27
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",28
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",29
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",31
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",32
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",33
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",35
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",1,erlang_random_10_15_01.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",2,erlang_random_10_15_02.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",3,erlang_random_10_15_03.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",4,erlang_random_10_15_04.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",5,erlang_random_10_15_05.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",6,erlang_random_10_15_06.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",7,erlang_random_10_15_07.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",8,erlang_random_10_15_08.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",9,erlang_random_10_15_09.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,15,flowshop,0,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",10,erlang_random_10_15_10.txt,"flowshop,erlang,random,10,15",36
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",1,erlang_random_10_20_01.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",2,erlang_random_10_20_02.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",3,erlang_random_10_20_03.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",4,erlang_random_10_20_04.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",5,erlang_random_10_20_05.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",6,erlang_random_10_20_06.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",7,erlang_random_10_20_07.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",8,erlang_random_10_20_08.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",9,erlang_random_10_20_09.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",10,erlang_random_10_20_10.txt,"flowshop,erlang,random,10,20",38
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",1,erlang_random_10_20_01.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",2,erlang_random_10_20_02.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",3,erlang_random_10_20_03.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",4,erlang_random_10_20_04.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",5,erlang_random_10_20_05.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",6,erlang_random_10_20_06.txt,"flowshop,erlang,random,10,20",39
erlang,random,10,20,flowshop,0,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",7,erlang_random_10_20_07.txt,"flowshop,erlang,random,10,20",39
